date,factor,cum_factor,pre_close,ref_price,kind
2015-07-29,0.95447154,0.58262937,30.75,29.35,息
2016-07-26,0.96190476,0.61042089,31.5,30.3,息
2017-07-24,0.95275591,0.63459597,31.75,30.25,息
2018-07-18,0.94353640,0.66606354,33.65,31.75,息
2019-07-17,0.94670051,0.70592246,39.4,37.3,息
2020-07-13,0.93103448,0.74566609,36.25,33.75,息
2021-08-03,0.96913580,0.80090061,32.4,31.4,息
2022-07-26,0.96226415,0.82640700,26.5,25.5,息
2023-07-18,0.94584838,0.85881512,27.7,26.2,息
2024-07-31,0.97797357,0.90798392,22.7,22.2,息
2025-07-24,0.95280236,0.92843401,16.95,16.15,息
2026-07-16,0.97442455,0.97442455,19.55,19.05,息
