date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2018-01-30,0.99439103,,0.79813119,37.44,37.23,除息,exright
2018-05-03,0.99946893,,0.80263314,37.66,37.64,除息,exright
2018-07-26,0.99744507,,0.80305962,39.14,39.04,除息,exright
2018-10-30,0.99542915,,0.80511663,39.38,39.2,除息,exright
2019-01-24,0.93817003,,0.80881360,40.11,37.63,除息,exright
2019-05-02,0.99687093,,0.86211835,38.35,38.23,除息,exright
2019-07-18,0.99547511,,0.86482445,39.78,39.6,除息,exright
2019-10-22,0.99327187,,0.86875547,40.13,39.86,除息,exright
2020-01-30,0.99615680,,0.87464016,39.03,38.88,除息,exright
2020-04-22,0.99461358,,0.87801455,42.7,42.47,除息,exright
2020-07-21,0.99594466,,0.88276951,41.92,41.75,除息,exright
2020-10-21,0.99652433,,0.88636402,40.28,40.14,除息,exright
2021-01-19,0.99636458,,0.88945548,38.51,38.37,除息,exright
2021-04-20,0.99678973,,0.89270082,37.38,37.26,除息,exright
2021-07-16,0.99679829,,0.89557586,37.48,37.36,除息,exright
2021-10-19,0.99728556,,0.89845244,36.84,36.74,除息,exright
2022-01-18,0.99746622,,0.90089788,35.52,35.43,除息,exright
2022-04-20,0.99769120,,0.90318636,34.65,34.57,除息,exright
2022-07-18,0.99773178,,0.90527646,35.27,35.19,除息,exright
2022-10-19,0.99770313,,0.90733449,34.83,34.75,除息,exright
2023-01-31,0.99709808,,0.90942332,34.46,34.36,除息,exright
2023-04-21,0.99627827,,0.91207007,34.93,34.8,除息,exright
2023-07-18,0.99598048,,0.91547723,34.83,34.69,除息,exright
2023-10-19,0.99526907,,0.91917186,33.82,33.66,除息,exright
2024-01-17,0.99518414,,0.92354107,35.3,35.13,除息,exright
2024-04-18,0.99423299,,0.92801024,34.68,34.48,除息,exright
2024-07-16,0.99310345,,0.93339313,36.25,36,除息,exright
2024-10-17,0.99339571,,0.93987503,36.34,36.1,除息,exright
2025-01-17,0.99159664,,0.94612350,35.7,35.4,除息,exright
2025-04-23,0.99274958,,0.95414150,35.86,35.6,除息,exright
2025-07-16,0.99201229,,0.96110995,32.55,32.29,除息,exright
2025-10-20,0.99264290,,0.96884883,35.34,35.08,除息,exright
2026-01-20,0.99270073,,0.97602958,35.62,35.36,除息,exright
2026-04-20,0.99268430,,0.98320627,35.54,35.28,除息,exright
2026-07-16,0.99045212,,0.99045212,35.61,35.27,除息,exright
