date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-03-07,0.99776715,,0.73367691,62.7,62.56,除息,exright
2019-05-23,0.97185185,,0.73531877,67.5,65.6,除息,exright
2019-08-22,0.99230250,,0.75661611,74.05,73.48,除息,exright
2019-11-26,0.99444444,,0.76248534,72,71.6,除息,exright
2020-02-26,0.99213630,,0.76674504,76.3,75.7,除息,exright
2020-05-20,0.99220608,,0.77282228,75.7,75.11,除息,exright
2020-08-19,0.99277108,,0.77889291,78.85,78.28,除息,exright
2020-11-18,0.99247817,,0.78456446,74.45,73.89,除息,exright
2021-03-02,0.99219440,,0.79051054,67.9,67.37,除息,exright
2021-05-19,0.99197026,,0.79672949,67.25,66.71,除息,exright
2021-08-18,0.99255095,,0.80317881,71.15,70.62,除息,exright
2021-11-17,0.99234657,,0.80920663,69.25,68.72,除息,exright
2022-02-23,0.99189189,,0.81544760,62.9,62.39,除息,exright
2022-05-19,0.99024390,,0.82211339,57.4,56.84,除息,exright
2022-08-17,0.99081803,,0.83021302,59.9,59.35,除息,exright
2022-11-17,0.98906810,,0.83790666,55.8,55.19,除息,exright
2023-02-23,0.98961749,,0.84716781,54.9,54.33,除息,exright
2023-05-18,0.99002671,,0.85605582,56.15,55.59,除息,exright
2023-08-17,0.98941704,,0.86467952,55.75,55.16,除息,exright
2023-11-21,0.98902104,,0.87392827,54.65,54.05,除息,exright
2024-02-29,0.98947368,,0.88362960,57,56.4,除息,exright
2024-05-22,0.98933566,,0.89302991,57.2,56.59,除息,exright
2024-08-20,0.98925273,,0.90265614,59.55,58.91,除息,exright
2024-11-19,0.98923611,,0.91246262,57.6,56.98,除息,exright
2025-02-19,0.98850174,,0.92239114,57.4,56.74,除息,exright
2025-05-21,0.98784314,,0.93312040,51,50.38,除息,exright
2025-08-19,0.98861480,,0.94460382,52.7,52.1,除息,exright
2025-11-19,0.98916968,,0.95548217,55.4,54.8,除息,exright
2026-03-03,0.98879004,,0.96594366,56.2,55.57,除息,exright
2026-05-20,0.98871415,,0.97689461,54.05,53.44,除息,exright
2026-08-19,0.98804554,,0.98804554,52.7,52.07,除息,exright
