date,factor,cum_factor,pre_close,ref_price,kind
2015-08-27,0.95145631,0.73088253,10.3,9.8,息
2016-09-07,0.95412844,0.76817246,10.9,10.4,息
2017-09-07,0.98275862,0.80510382,11.6,11.4,息
2018-09-06,0.98122066,0.81922845,10.65,10.45,息
2019-08-30,0.97395833,0.83490747,9.6,9.35,息
2020-09-03,0.98141593,0.85723120,11.3,11.09,息
2021-09-17,0.98727273,0.87346371,27.5,27.15,息
2022-09-20,0.96819085,0.88472383,25.15,24.35,息
2023-09-13,0.94357367,0.91379073,15.95,15.05,息
2024-09-13,0.98697068,0.96843602,15.35,15.15,息
2025-09-12,0.98122066,0.98122066,10.65,10.45,息
