date,factor,cum_factor,pre_close,ref_price,kind
2015-07-29,0.96506550,0.56209362,34.35,33.15,息
2016-07-28,0.95581738,0.58244090,33.95,32.45,息
2017-07-25,0.94091581,0.60936421,33.85,31.85,息
2018-07-25,0.95268139,0.64762884,31.7,30.2,息
2019-07-25,0.95195195,0.67979583,33.3,31.7,息
2020-07-16,0.95014663,0.71410730,34.1,32.4,息
2021-08-24,0.94915254,0.75157589,35.4,33.6,息
2022-07-22,0.95093795,0.79183888,34.65,32.95,息
2023-07-10,0.95593635,0.83269248,40.85,39.05,息
2024-07-01,0.95744681,0.87107523,44.65,42.75,息
2025-06-30,0.95486936,0.90978969,42.1,40.2,息
2026-06-29,0.95278970,0.95278970,34.95,33.3,息
