date,factor,cum_factor,pre_close,ref_price,kind
2015-07-24,0.97596154,0.72673277,41.6,40.6,息
2016-07-26,0.97452229,0.74463259,39.25,38.25,息
2017-07-26,0.97381342,0.76410011,30.55,29.75,息
2018-07-26,0.97069597,0.78464734,27.3,26.5,息
2019-07-25,0.97619048,0.80833481,27.3,26.65,息
2020-07-30,0.98595944,0.82805029,32.05,31.6,息
2021-09-14,0.98172757,0.83984215,30.1,29.55,息
2022-08-02,0.97872340,0.85547373,25.85,25.3,息
2023-08-01,0.97249191,0.87407098,30.9,30.05,息
2024-07-31,0.97142857,0.89879512,28,27.2,息
2025-07-31,0.96460177,0.92523027,22.6,21.8,息
2026-07-30,0.95918367,0.95918367,24.5,23.5,息
