date,factor,cum_factor,pre_close,ref_price,kind
2021-11-16,0.99618563,0.73195355,15.73,15.67,息
2022-02-22,0.97786211,0.73475618,15.81,15.46,息
2022-08-16,0.98461538,0.75139038,12.35,12.16,息
2022-11-16,0.99168745,0.76313085,12.03,11.93,息
2023-02-16,0.99230177,0.76952759,12.99,12.89,息
2023-05-17,0.99248685,0.77549755,13.31,13.21,息
2023-08-16,0.98118669,0.78136808,13.82,13.56,息
2023-11-16,0.99401198,0.79635007,15.03,14.94,息
2024-02-27,0.99438202,0.80114736,17.8,17.7,息
2024-05-17,0.99481865,0.80567361,19.3,19.2,息
2024-08-16,0.96595331,0.80986983,20.56,19.86,息
2024-11-18,0.97148289,0.83841509,21.04,20.44,息
2025-02-18,0.97409326,0.86302610,21.23,20.68,息
2025-05-19,0.97886952,0.88597892,18.93,18.53,息
2025-08-18,0.98245614,0.90510421,22.8,22.4,息
2025-11-18,0.98495675,0.92126678,26.59,26.19,息
2026-02-26,0.98829725,0.93533730,34.18,33.78,息
2026-05-19,0.98695936,0.94641293,46.01,45.41,息
2026-08-18,0.95891784,0.95891784,49.9,47.85,息
