date,factor,cum_factor,pre_close,ref_price,kind
2015-06-29,0.95515695,0.54947686,11.15,10.65,息
2016-07-12,0.95327103,0.57527389,10.7,10.2,息
2017-07-04,0.94190871,0.60347359,12.05,11.35,息
2018-07-03,0.95535714,0.64069223,11.2,10.7,息
2019-07-19,0.94814815,0.67063112,10.8,10.24,息
2020-07-09,0.97014925,0.70730626,10.05,9.75,息
2021-07-09,0.98224852,0.72906953,33.8,33.2,息
2022-04-21,0.94726166,0.74224548,24.65,23.35,息
2023-07-18,0.96694215,0.78356964,18.15,17.55,息
2024-07-04,0.95098039,0.81035835,20.4,19.4,息
2025-04-17,0.93066667,0.85212940,18.75,17.45,息
2026-07-02,0.91561181,0.91561181,23.7,21.7,息
