date,factor,cum_factor,pre_close,ref_price,kind
2015-08-13,0.91200000,0.46283028,37.5,34.2,息
2016-08-12,0.92907801,0.50748934,35.25,32.75,息
2017-07-13,0.93781095,0.54622899,40.2,37.7,息
2018-07-12,0.97818930,0.58245107,243,237.7,息
2019-07-11,0.91666667,0.59543799,108,99,息
2020-07-16,0.94531250,0.64956872,128,121,息
2021-07-22,0.94265233,0.68714707,139.5,131.5,息
2022-07-18,0.91089109,0.72895070,101,92,息
2023-07-20,0.90760563,0.80026109,106.5,96.66,權息
2024-06-24,0.94984955,0.88172777,99.7,94.7,息
2025-06-23,0.93428913,0.92828150,83.7,78.2,息
2026-06-22,0.99356984,0.99356984,902,896.2,息
