date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-08-15,0.99559364,,0.77914934,40.85,40.67,除息,exright
2019-11-15,0.99467140,,0.78259776,39.41,39.2,除息,exright
2020-02-18,0.99206939,,0.78679024,40.35,40.03,除息,exright
2020-05-19,0.98927146,,0.79307985,40.08,39.65,除息,exright
2020-08-18,0.99055400,,0.80168071,39.17,38.8,除息,exright
2020-11-17,0.99112576,,0.80932561,39.44,39.09,除息,exright
2021-02-25,0.99091139,,0.81657206,39.61,39.25,除息,exright
2021-05-18,0.99123027,,0.82406164,39.91,39.56,除息,exright
2021-08-17,0.99146586,,0.83135238,39.84,39.5,除息,exright
2021-11-16,0.99161529,,0.83850832,40.55,40.21,除息,exright
2022-02-22,0.98505304,,0.84559842,41.48,40.86,除息,exright
2022-05-18,0.98475910,,0.85842933,40.68,40.06,除息,exright
2022-08-16,0.98482252,,0.87171506,40.85,40.23,除息,exright
2022-11-16,0.98468379,,0.88514939,40.48,39.86,除息,exright
2023-02-16,0.98513380,,0.89891740,40.36,39.76,除息,exright
2023-05-17,0.98519615,,0.91248255,40.53,39.93,除息,exright
2023-08-16,0.98496994,,0.92619378,39.92,39.32,除息,exright
2023-11-16,0.98996991,,0.94032695,39.88,39.48,除息,exright
2024-02-27,0.99004975,,0.94985408,40.2,39.8,除息,exright
2024-05-17,0.99021526,,0.95940035,40.88,40.48,除息,exright
2024-08-21,0.99088729,,0.96888059,41.7,41.32,除息,exright
2024-11-21,0.99160269,,0.97779091,41.68,41.33,除息,exright
2025-02-18,0.99306999,,0.98607126,43.29,42.99,除息,exright
2025-05-19,0.99295243,,0.99295243,39.73,39.45,除息,exright
