date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2017-10-31,0.99007690,,0.74267407,40.31,39.91,除息,exright
2018-01-25,0.99284254,,0.75011756,39.12,38.84,除息,exright
2018-05-02,0.99521531,,0.75552520,37.62,37.44,除息,exright
2018-07-26,0.99316456,,0.75915753,39.5,39.23,除息,exright
2018-10-18,0.99498548,,0.76438243,37.89,37.7,除息,exright
2019-01-17,0.99295243,,0.76823475,39.73,39.45,除息,exright
2019-04-19,0.99334648,,0.77368737,40.58,40.31,除息,exright
2019-07-17,0.99358387,,0.77886960,43.64,43.36,除息,exright
2019-10-18,0.99436864,,0.78389920,46.17,45.91,除息,exright
2020-01-30,0.99414546,,0.78833862,44.41,44.15,除息,exright
2020-04-22,0.99667897,,0.79298115,54.2,54.02,除息,exright
2020-07-20,0.99676190,,0.79562345,52.5,52.33,除息,exright
2020-10-21,0.99633998,,0.79820812,49.18,49,除息,exright
2021-01-19,0.99583242,,0.80114031,45.59,45.4,除息,exright
2021-04-20,0.99430470,,0.80449310,42.14,41.9,除息,exright
2021-07-16,0.99452555,,0.80910118,43.84,43.6,除息,exright
2021-10-19,0.99488372,,0.81355495,43,42.78,除息,exright
2022-01-18,0.99468984,,0.81773873,41.43,41.21,除息,exright
2022-04-20,0.99303696,,0.82210423,37.34,37.08,除息,exright
2022-07-18,0.99181669,,0.82786872,36.66,36.36,除息,exright
2022-10-19,0.98947368,,0.83469932,33.25,32.9,除息,exright
2023-01-30,0.98875740,,0.84357910,33.8,33.42,除息,exright
2023-04-21,0.98952723,,0.85317096,33.42,33.07,除息,exright
2023-07-18,0.99239428,,0.86220059,32.87,32.62,除息,exright
2023-10-19,0.99272601,,0.86880850,28.87,28.66,除息,exright
2023-12-18,0.98913381,,0.87517451,32.21,31.86,除息,exright
2024-03-18,0.98898964,,0.88478879,30.88,30.54,除息,exright
2024-06-20,0.98934169,,0.89463909,31.9,31.56,除息,exright
2024-09-18,0.98743643,,0.90427716,33.43,33.01,除息,exright
2024-12-17,0.98756137,,0.91578265,30.55,30.17,除息,exright
2025-03-18,0.98864374,,0.92731721,30.82,30.47,除息,exright
2025-06-17,0.98820844,,0.93796903,26.29,25.98,除息,exright
2025-09-16,0.98933144,,0.94916111,28.12,27.82,除息,exright
2025-12-16,0.99010950,,0.95939650,28.31,28.03,除息,exright
2026-03-17,0.99027102,,0.96898019,28.78,28.5,除息,exright
2026-06-16,0.99076377,,0.97850000,28.15,27.89,除息,exright
2026-09-16,0.98762191,,0.98762191,26.66,26.33,除息,exright
