date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-06-15,0.93050809,,0.74985617,209,194.47,權息,exright
2016-08-29,0.98319328,,0.80585669,238,234,息,exright
2017-06-15,0.98295588,,0.81963202,315,309.63,息,exright
2017-07-24,0.98662600,,0.83384416,401.5,396.13,權,exright
2018-08-30,0.97563077,,0.84514716,305.5,298.05,息,exright
2019-09-03,0.98400085,,0.86625718,327.5,322.26,息,exright
2020-09-03,0.99317767,,0.88034190,694,689.26,息,exright
2021-06-16,0.99067925,,0.88638914,983,973.83,息,exright
2021-09-23,0.98570198,,0.89472869,971,957.11,權,exright
2022-09-07,0.98309403,,0.90770710,787,773.69,息,exright
2023-09-26,0.98662788,,0.92331667,981,967.88,息,exright
2024-09-26,0.97976757,,0.93583071,874,856.31,息,exright
2025-09-23,0.97500210,,0.95515583,782,762.45,息,exright
2026-07-23,0.97964490,,0.97964490,1430,1400.89,息,exright
