date,factor,cum_factor,pre_close,ref_price,kind
2015-07-09,0.91166348,0.43675508,26.15,23.84,息
2016-07-01,0.91463415,0.47907489,24.6,22.5,息
2017-07-05,0.92110454,0.52378855,25.35,23.35,息
2018-07-09,0.92468619,0.56865267,23.9,22.1,息
2019-07-08,0.92941176,0.61496827,21.25,19.75,息
2020-07-07,0.92911392,0.66167472,19.75,18.35,息
2021-08-12,0.93871866,0.71215671,17.95,16.85,息
2022-07-04,0.93131868,0.75864765,18.2,16.95,息
2023-07-07,0.94278607,0.81459512,20.1,18.95,息
2024-07-08,0.95061728,0.86402965,24.3,23.1,息
2025-07-04,0.95277207,0.90891431,24.35,23.2,息
2026-07-02,0.95396825,0.95396825,25.2,24.04,息
