date,factor,cum_factor,pre_close,ref_price,kind
2015-07-14,0.95636364,0.60817789,13.75,13.15,息
2016-07-14,0.95683453,0.63592745,13.9,13.3,息
2017-07-12,0.95522388,0.66461591,13.4,12.8,息
2018-07-17,0.96052632,0.69576978,15.2,14.6,息
2019-08-01,0.93846154,0.72436306,16.25,15.25,息
2020-07-28,0.95165563,0.77186227,15.1,14.37,息
2021-08-03,0.95654762,0.81107309,16.8,16.07,息
2022-07-19,0.95165563,0.84791711,15.1,14.37,息
2023-07-18,0.97411003,0.89099154,15.45,15.05,息
2024-07-23,0.97449664,0.91467237,14.9,14.52,息
2025-07-15,0.97246377,0.93861008,13.8,13.42,息
2026-07-14,0.96518771,0.96518771,14.65,14.14,息
