date,factor,cum_factor,pre_close,ref_price,kind
2015-08-06,0.93155894,0.43132820,26.3,24.5,息
2016-08-04,0.93103448,0.46301762,29,27,息
2017-08-08,0.91465149,0.49731522,35.15,32.15,息
2018-08-08,0.93468118,0.54372100,32.15,30.05,息
2019-08-05,0.92643052,0.58171814,36.7,34,息
2020-08-04,0.92947814,0.62791340,35.45,32.95,息
2021-08-04,0.93914807,0.67555478,49.3,46.3,息
2022-08-04,0.92890995,0.71932723,42.2,39.2,息
2023-08-03,0.93883792,0.77437778,49.05,46.05,息
2024-08-01,0.93953488,0.82482585,64.5,60.6,息
2025-08-04,0.93700787,0.87790870,63.5,59.5,息
2026-08-05,0.93692777,0.93692777,49.15,46.05,息
