date,factor,cum_factor,pre_close,ref_price,kind
2015-07-16,0.89017341,0.37851060,34.6,30.8,息
2016-07-29,0.90728477,0.42520997,37.75,34.25,息
2017-07-27,0.90865385,0.46866208,41.6,37.8,息
2018-07-24,0.92412747,0.51577626,32.95,30.45,息
2019-07-16,0.92682927,0.55812242,41,38,息
2020-07-23,0.92604699,0.60218471,48.95,45.33,息
2020-10-21,0.97842503,0.65027447,46.35,45.35,息
2021-06-17,0.93934142,0.66461349,57.7,54.2,息
2021-10-14,0.98407643,0.70753133,62.8,61.8,息
2022-06-16,0.93192133,0.71898006,66.1,61.6,息
2022-10-18,0.96376812,0.77150295,55.2,53.2,息
2023-06-15,0.95230525,0.80050683,62.9,59.9,息
2023-10-31,0.98349835,0.84059899,60.6,59.6,息
2024-06-18,0.97133028,0.85470300,87.2,84.7,息
2024-10-31,0.98518519,0.87993036,67.5,66.5,息
2025-06-26,0.96759259,0.89316239,64.8,62.7,息
2026-06-25,0.92307692,0.92307692,71.5,66,息
