date,factor,cum_factor,pre_close,ref_price,kind
2015-07-13,0.97058824,0.62291716,11.9,11.55,息
2016-07-07,0.94782609,0.64179344,11.5,10.9,息
2017-07-13,0.96598639,0.67712152,14.7,14.2,息
2018-07-12,0.95906433,0.70096383,17.1,16.4,息
2019-07-11,0.94660194,0.73088302,20.6,19.5,息
2020-07-06,0.94989562,0.77211231,23.95,22.75,息
2021-08-17,0.95460277,0.81283912,39.65,37.85,息
2022-06-28,0.93656093,0.85149461,29.95,28.05,息
2023-06-27,0.96834532,0.90917161,34.75,33.65,息
2024-06-24,0.98281787,0.93889193,29.1,28.6,息
2025-06-19,0.97428571,0.95530612,17.5,17.05,息
2026-06-22,0.98051948,0.98051948,23.1,22.65,息
