date,factor,cum_factor,pre_close,ref_price,kind
2015-07-28,0.93580247,0.47289733,40.5,37.9,息
2016-08-03,0.92779783,0.50533883,55.4,51.4,息
2017-07-27,0.92537313,0.54466481,53.6,49.6,息
2018-07-26,0.93846154,0.58858939,52,48.8,息
2019-07-31,0.93589744,0.62718542,54.6,51.1,息
2020-07-31,0.93782383,0.67014332,48.25,45.25,息
2021-08-02,0.95078740,0.71457272,50.8,48.3,息
2022-08-01,0.95545657,0.75155888,44.9,42.9,息
2023-07-25,0.92740472,0.78659659,55.1,51.1,息
2024-07-23,0.95804196,0.84816971,71.5,68.5,息
2025-07-31,0.93197279,0.88531583,58.8,54.8,息
2026-08-03,0.94993742,0.94993742,39.95,37.95,息
