date,factor,cum_factor,pre_close,ref_price,kind
2022-07-14,0.98236607,0.82888874,44.8,44.01,息
2023-07-20,0.95703545,0.84376768,46.55,44.55,息
2024-07-18,0.95656895,0.88164726,46.05,44.05,息
2025-07-17,0.96000000,0.92167665,50,48,息
2026-07-16,0.96007984,0.96007984,50.1,48.1,息
