date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2026-06-16,0.99417476,,0.97628431,10.3,10.24,除息,exright
2026-07-17,0.99412916,,0.98200473,10.22,10.16,除息,exright
2026-08-18,0.99393939,,0.98780397,9.9,9.84,除息,exright
2026-09-17,0.99382716,,0.99382716,9.72,9.66,除息,exright
