date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-08-06,0.93651877,,0.50863612,29.3,27.44,除權息,exright
2009-08-14,0.96891496,,0.54311364,17.05,16.52,除權息,exright
2011-08-04,0.97192982,,0.56053799,14.25,13.85,除息,exright
2014-07-17,0.96129032,,0.57672681,23.25,22.35,除息,exright
2015-06-30,0.92857143,,0.59995071,14,13,除息,exright
2016-06-28,0.96610169,,0.64610076,14.75,14.25,除息,exright
2016-07-14,0.96666667,,0.66877096,15.9,15.37,除權,exright
2017-07-13,0.95561358,,0.69183203,19.15,18.3,除息,exright
2019-07-10,0.94490358,,0.72396631,18.15,17.15,除息,exright
2020-07-07,0.93883792,,0.76618009,16.35,15.35,除息,exright
2021-09-09,0.99099099,,0.81609410,22.2,22,除息,exright
2022-07-06,0.92401216,,0.82351314,16.45,15.2,除息,exright
2023-07-10,0.92537313,,0.89123625,20.1,18.6,除息,exright
2024-06-27,0.98524763,,0.96311015,47.45,46.75,除息,exright
2025-07-03,0.98473282,,0.97753105,39.3,38.7,除息,exright
2026-06-29,0.99268657,,0.99268657,134,133.02,除息,exright
