date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-08-26,0.90908367,,0.28879576,125.5,114.09,除權,exright
2016-08-26,0.81141869,,0.31767787,144.5,117.25,除權息,exright
2017-08-22,0.88861925,,0.39150919,119.5,106.19,除權息,exright
2018-07-26,0.85543307,,0.44058149,127,108.64,除權息,exright
2019-07-03,0.92825112,,0.51503911,111.5,103.5,除息,exright
2020-06-29,0.93103448,,0.55484890,116,108,除息,exright
2021-08-04,0.89743590,,0.59594881,156,140,除權息,exright
2022-04-14,0.92910448,,0.66405725,134,124.5,除息,exright
2023-04-14,0.92635983,,0.71472828,119.5,110.7,除息,exright
2024-04-11,0.93700787,,0.77154499,127,119,除息,exright
2025-07-31,0.88691589,,0.82341356,53.5,47.45,除權息,exright
2026-04-16,0.92840095,,0.92840095,41.9,38.9,除息,exright
