date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2018-08-22,0.98808750,,0.82862998,46.17,45.62,除息,exright
2019-03-05,0.98341969,,0.83862004,48.25,47.45,除息,exright
2019-08-21,0.98400171,,0.85275905,46.88,46.13,除息,exright
2020-02-21,0.98513336,,0.86662355,45.74,45.06,除息,exright
2020-08-18,0.98495734,,0.87970175,44.54,43.87,除息,exright
2021-02-25,0.98397507,,0.89313691,44.93,44.21,除息,exright
2021-08-17,0.98450642,,0.90768245,45.18,44.48,除息,exright
2022-02-22,0.98591850,,0.92196702,46.87,46.21,除息,exright
2022-08-16,0.98165138,,0.93513513,46.87,46.01,除息,exright
2023-02-16,0.98531000,,0.95261429,46.29,45.61,除息,exright
2023-08-16,0.98777559,,0.96681683,45.81,45.25,除息,exright
2024-02-27,0.98823273,,0.97878186,45.89,45.35,除息,exright
2024-08-16,0.99043659,,0.99043659,48.1,47.64,除息,exright
