date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2026-05-04,0.99163386,,0.95874961,10.16,10.07,息,exright
2026-06-02,0.99158416,,0.96683832,10.1,10.01,息,exright
2026-07-02,0.99165029,,0.97504413,10.18,10.09,息,exright
2026-07-31,0.99167483,,0.98325401,10.21,10.12,息,exright
2026-09-01,0.99150849,,0.99150849,10.01,9.92,息,exright
