date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-20,0.96188778,,0.49319767,249.5,239.99,息,exright
2015-08-18,0.92250043,,0.51273931,236,217.71,權,exright
2016-07-15,0.95342782,,0.55581470,190.5,181.62,息,exright
2017-07-27,0.95020050,,0.58296464,164,155.83,息,exright
2018-07-26,0.95361074,,0.61351750,149,142.08,息,exright
2019-07-18,0.94139385,,0.64336262,188,176.98,息,exright
2019-09-11,0.96265366,,0.68341494,164,157.87,息,exright
2020-07-16,0.97332925,,0.70992816,147,143.07,息,exright
2021-09-23,0.96919947,,0.72938130,142.5,138.11,息,exright
2022-06-16,0.92857349,,0.75256057,173.5,161.1,息,exright
2023-06-20,0.97056438,,0.81044805,306,296.99,息,exright
2024-06-20,0.94930022,,0.83502760,224.5,213.11,息,exright
2025-04-17,0.93193744,,0.87962436,211,196.63,息,exright
2026-04-16,0.94386632,,0.94386632,191.5,180.75,息,exright
