date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2018-07-26,0.98836634,,0.66909813,40.4,39.93,除息,exright
2018-10-18,0.99314895,,0.67697381,39.41,39.14,除息,exright
2019-01-17,0.99415650,,0.68164379,39.36,39.13,除息,exright
2019-04-19,0.99090256,,0.68565039,41.77,41.39,除息,exright
2019-07-17,0.98849538,,0.69194532,44.33,43.82,除息,exright
2019-10-18,0.98904230,,0.69999854,45.63,45.13,除息,exright
2020-01-30,0.98983124,,0.70775389,46.22,45.75,除息,exright
2020-04-22,0.98906606,,0.71502481,43.9,43.42,除息,exright
2020-07-20,0.99131756,,0.72292927,46.07,45.67,除息,exright
2020-10-21,0.99054054,,0.72926104,44.4,43.98,除息,exright
2021-01-19,0.99065628,,0.73622533,44.95,44.53,除息,exright
2021-04-20,0.99172414,,0.74316930,43.5,43.14,除息,exright
2021-07-16,0.99092920,,0.74937099,45.2,44.79,除息,exright
2021-10-19,0.99121226,,0.75623060,44.38,43.99,除息,exright
2022-01-18,0.99074514,,0.76293508,42.14,41.75,除息,exright
2022-04-20,0.98944312,,0.77006190,37.89,37.49,除息,exright
2022-07-18,0.98859316,,0.77827808,36.82,36.4,除息,exright
2022-10-19,0.98664731,,0.78725821,34.45,33.99,除息,exright
2023-01-30,0.98895474,,0.79791249,37.12,36.71,除息,exright
2023-04-21,0.98801090,,0.80682407,36.7,36.26,除息,exright
2023-07-18,0.98860244,,0.81661454,36.85,36.43,除息,exright
2023-10-19,0.98613518,,0.82602926,34.62,34.14,除息,exright
2024-01-17,0.98262899,,0.83764302,38.57,37.9,除息,exright
2024-04-18,0.98481973,,0.85245096,36.89,36.33,除息,exright
2024-07-16,0.98289712,,0.86559086,38.59,37.93,除息,exright
2024-10-17,0.98257304,,0.88065255,39.02,38.34,除息,exright
2025-01-17,0.98236709,,0.89627185,37.43,36.77,除息,exright
2025-04-21,0.98227147,,0.91235940,36.1,35.46,除息,exright
2025-07-16,0.98270106,,0.92882613,32.95,32.38,除息,exright
2025-10-20,0.98541552,,0.94517668,36.34,35.81,除息,exright
2026-01-20,0.98633575,,0.95916561,35.86,35.37,除息,exright
2026-04-20,0.98618551,,0.97245346,35.47,34.98,除息,exright
2026-07-16,0.98607559,,0.98607559,35.19,34.7,除息,exright
