date,factor,cum_factor,pre_close,ref_price,kind
2015-06-25,0.99194631,0.59717653,149,147.8,息
2016-06-22,0.99116608,0.60202505,283,280.5,息
2016-08-24,0.95235205,0.60739069,329.5,313.8,權
2017-06-30,0.89720627,0.63777959,383,343.63,權息
2018-06-21,0.88912651,0.71085057,332,295.19,權息
2019-07-02,0.97159091,0.79949317,176,171,息
2020-06-22,0.97115385,0.82287016,104,101,息
2021-07-27,0.97460317,0.84731185,157.5,153.5,息
2022-06-20,0.95238095,0.86939164,105,100,息
2023-06-16,0.98376623,0.91286122,154,151.5,息
2024-06-18,0.96183206,0.92792494,91.7,88.2,息
2025-06-23,0.96474736,0.96474736,85.1,82.1,息
