date,factor,cum_factor,pre_close,ref_price,kind
2015-07-29,0.93827160,0.51145729,64.8,60.8,息
2016-08-01,0.94144838,0.54510579,64.9,61.1,息
2017-07-31,0.95472186,0.57900762,77.3,73.8,息
2018-07-30,0.93884892,0.60646734,55.6,52.2,息
2019-07-29,0.94227642,0.64596904,61.5,57.95,息
2020-08-03,0.95476773,0.68554091,81.8,78.1,息
2021-07-26,0.94183445,0.71801852,89.4,84.2,息
2022-08-01,0.92198582,0.76236171,84.6,78,息
2023-04-14,0.93281075,0.82686924,89.3,83.3,息
2024-04-12,0.96836555,0.88642765,284.5,275.5,息
2025-06-30,0.95446585,0.91538536,285.5,272.5,息
2026-07-16,0.95905512,0.95905512,381,365.4,息
