date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-09-24,0.99926181,,0.91561681,40.64,40.61,除息,exright
2019-12-23,0.99420363,,0.91629321,39.68,39.45,除息,exright
2020-03-23,0.99410754,,0.92163535,40.73,40.49,除息,exright
2020-06-18,0.99216182,,0.92709824,39.55,39.24,除息,exright
2020-09-18,0.99508790,,0.93442241,38.68,38.49,除息,exright
2020-12-18,0.99596666,,0.93903505,37.19,37.04,除息,exright
2021-03-19,0.99704381,,0.94283783,37.21,37.1,除息,exright
2021-06-21,0.99697303,,0.94563331,36.34,36.23,除息,exright
2021-09-22,0.99751450,,0.94850440,36.21,36.12,除息,exright
2021-12-20,0.99750347,,0.95086779,36.05,35.96,除息,exright
2022-03-18,0.99750416,,0.95324760,36.06,35.97,除息,exright
2022-06-21,0.99482289,,0.95563271,36.7,36.51,除息,exright
2022-09-21,0.99477807,,0.96060587,38.3,38.1,除息,exright
2022-12-20,0.99493333,,0.96564842,37.5,37.31,除息,exright
2023-03-20,0.99600000,,0.97056595,37.5,37.35,除息,exright
2023-06-20,0.99494681,,0.97446381,37.6,37.41,除息,exright
2023-09-20,0.99410105,,0.97941297,38.99,38.76,除息,exright
2023-12-20,0.99281314,,0.98522476,38.96,38.68,除息,exright
2024-03-20,0.99235669,,0.99235669,39.25,38.95,除息,exright
