date,factor,cum_factor,pre_close,ref_price,kind
2015-08-18,0.93551297,0.59409567,44.35,41.49,權息
2016-08-30,0.93654524,0.63504803,42.55,39.85,權息
2017-07-24,0.96088020,0.67807513,40.9,39.3,息
2018-07-16,0.96144578,0.70568124,41.5,39.9,息
2019-07-22,0.96341463,0.73397924,41,39.5,息
2020-07-13,0.96009390,0.76185186,42.6,40.9,息
2021-08-04,0.96277146,0.79351808,48.35,46.55,息
2022-07-26,0.96247655,0.82420191,53.3,51.3,息
2023-07-17,0.96383363,0.85633454,55.3,53.3,息
2024-07-15,0.96370236,0.88846717,55.1,53.1,息
2025-07-21,0.96168582,0.92193109,52.2,50.2,息
2026-07-21,0.95866142,0.95866142,50.8,48.7,息
