date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-01-21,0.99518744,,0.72882176,39.48,39.29,除息,exright
2019-04-23,0.98943324,,0.73234623,41.64,41.2,除息,exright
2019-07-17,0.99278629,,0.74016740,44.36,44.04,除息,exright
2019-10-21,0.98941913,,0.74554555,46.31,45.82,除息,exright
2020-01-31,0.99094737,,0.75351842,47.5,47.07,除息,exright
2020-04-21,0.99089969,,0.76040206,48.35,47.91,除息,exright
2020-07-17,0.99157134,,0.76738551,49.83,49.41,除息,exright
2020-10-21,0.99326316,,0.77390852,47.5,47.18,除息,exright
2021-01-19,0.99300852,,0.77915758,45.77,45.45,除息,exright
2021-04-20,0.99206164,,0.78464340,42.83,42.49,除息,exright
2021-07-16,0.99213129,,0.79092202,44.48,44.13,除息,exright
2021-10-19,0.99240506,,0.79719492,43.45,43.12,除息,exright
2022-01-18,0.99214338,,0.80329590,40.73,40.41,除息,exright
2022-04-20,0.98906506,,0.80965706,36.58,36.18,除息,exright
2022-07-18,0.98743719,,0.81860850,35.82,35.37,除息,exright
2022-10-19,0.98670293,,0.82902336,33.09,32.65,除息,exright
2023-01-30,0.98818233,,0.84019550,35.54,35.12,除息,exright
2023-04-21,0.98939828,,0.85024339,34.9,34.53,除息,exright
2023-07-18,0.98888255,,0.85935402,35.08,34.69,除息,exright
2023-10-19,0.98802947,,0.86901525,32.58,32.19,除息,exright
2024-01-17,0.98900495,,0.87954386,36.38,35.98,除息,exright
2024-04-18,0.98757225,,0.88932201,34.6,34.17,除息,exright
2024-07-16,0.98955470,,0.90051336,36.38,36,除息,exright
2024-10-21,0.98986301,,0.91001878,36.5,36.13,除息,exright
2025-01-17,0.98888255,,0.91933809,35.08,34.69,除息,exright
2025-04-21,0.98747816,,0.92967369,34.34,33.91,除息,exright
2025-07-16,0.98722861,,0.94146253,31.32,30.92,除息,exright
2025-10-20,0.98903002,,0.95364187,34.64,34.26,除息,exright
2026-01-20,0.98820059,,0.96421933,33.9,33.5,除息,exright
2026-04-20,0.98804543,,0.97573240,33.46,33.06,除息,exright
2026-07-16,0.98753799,,0.98753799,32.9,32.49,除息,exright
