date,factor,cum_factor,pre_close,ref_price,kind
2015-08-06,0.94139194,0.48109629,27.3,25.7,息
2016-08-11,0.96028881,0.51104781,55.4,53.2,息
2017-09-21,0.91139241,0.53218137,39.5,36,息
2018-09-13,0.94336811,0.58392122,33.55,31.65,息
2019-09-24,0.93614304,0.61897494,39.15,36.65,息
2020-09-23,0.92789969,0.66119697,31.9,29.6,息
2021-09-22,0.94932432,0.71257376,29.6,28.1,息
2022-09-21,0.96078431,0.75061151,30.6,29.4,息
2023-09-13,0.93540052,0.78124871,38.7,36.2,息
2024-09-24,0.94563107,0.83520235,51.5,48.7,息
2025-09-17,0.93548387,0.88322220,49.6,46.4,息
2026-07-09,0.94413408,0.94413408,53.7,50.7,息
