date,factor,cum_factor,pre_close,ref_price,kind
2015-09-15,0.97542998,0.55721208,81.4,79.4,息
2016-08-24,0.95726496,0.57124765,46.8,44.8,息
2017-08-31,0.95793901,0.59674978,47.55,45.55,息
2018-08-30,0.95386390,0.62295174,43.35,41.35,息
2019-08-27,0.95642702,0.65308242,45.9,43.9,息
2020-08-26,0.95348837,0.68283561,43,41,息
2021-08-31,0.94722955,0.71614466,37.9,35.9,息
2022-08-18,0.95637950,0.75604130,45.85,43.85,息
2023-09-06,0.93750000,0.79052437,48,45,息
2024-08-21,0.95192308,0.84322599,62.4,59.4,息
2025-09-04,0.93637328,0.88581316,47.15,44.15,息
2026-08-27,0.94600432,0.94600432,46.3,43.8,息
