date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-08-25,0.91446945,,0.50689896,15.55,14.22,除息,exright
2009-08-25,0.98701299,,0.55430934,15.4,15.2,除息,exright
2010-08-25,0.96853933,,0.56160289,22.25,21.55,除息,exright
2011-08-25,0.94864048,,0.57984521,16.55,15.7,除息,exright
2012-08-23,0.93788820,,0.61123810,16.1,15.1,除息,exright
2013-08-22,0.95930233,,0.65171745,17.2,16.5,除息,exright
2014-07-30,0.97354497,,0.67936606,18.9,18.4,除息,exright
2014-10-06,1.06379310,1.06354869,0.69782710,17.4,18.51,現金減資,reduce
2015-08-25,0.91869919,,0.65613084,12.3,11.3,除息,exright
2016-08-25,0.95166163,,0.71419552,16.55,15.75,除息,exright
2017-08-24,0.95133820,,0.75047212,20.55,19.55,除息,exright
2018-08-23,0.98707593,,0.78885944,61.9,61.1,除息,exright
2019-08-22,0.92686357,,0.79918820,35.55,32.95,除息,exright
2020-08-25,0.97920998,,0.86225010,24.05,23.55,除息,exright
2021-08-25,0.99243856,,0.88055689,26.45,26.25,除息,exright
2022-08-16,0.96261682,,0.88726590,26.75,25.75,除息,exright
2023-08-16,0.95970149,,0.92172282,26.8,25.72,除息,exright
2024-08-16,0.99556541,,0.96042658,45.1,44.9,除息,exright
2025-08-15,0.97101449,,0.96470465,27.6,26.8,除息,exright
2026-08-19,0.99350181,,0.99350181,138.5,137.6,除息,exright
