date,factor,cum_factor,pre_close,ref_price,kind
2015-08-27,0.94224924,0.56155484,65.8,62,息
2016-08-18,0.95232120,0.59597271,79.7,75.9,息
2017-08-21,0.95203837,0.62581061,83.4,79.4,息
2018-08-23,0.95673671,0.65733759,80.9,77.4,息
2019-08-26,0.95138889,0.68706216,72,68.5,息
2020-08-25,0.95555556,0.72216753,72,68.8,息
2021-08-25,0.95394737,0.75575672,76,72.5,息
2022-08-24,0.95257453,0.79224152,73.8,70.3,息
2023-08-15,0.95394737,0.83168456,76,72.5,息
2024-07-17,0.95793269,0.87183485,83.2,79.7,息
2025-07-16,0.95414013,0.91012119,78.5,74.9,息
2026-07-21,0.95386534,0.95386534,80.2,76.5,息
