date,factor,cum_factor,pre_close,ref_price,kind
2023-07-13,0.98783505,0.86610385,97,95.82,息
2024-07-16,0.95757576,0.87676970,99,94.8,息
2025-06-26,0.95661157,0.91561393,96.8,92.6,息
2026-06-30,0.95714286,0.95714286,98,93.8,息
