date,factor,cum_factor,pre_close,ref_price,kind
2015-07-14,0.95850622,0.59506129,36.15,34.65,息
2016-07-13,0.96073059,0.62082152,43.8,42.08,息
2017-07-13,0.96068152,0.64619730,38.15,36.65,息
2018-07-12,0.95989975,0.67264467,39.9,38.3,息
2019-07-15,0.95851064,0.70074471,37.6,36.04,息
2020-07-08,0.96518607,0.73107661,41.65,40.2,息
2021-08-05,0.97010676,0.75744629,56.2,54.52,息
2022-07-06,0.95864662,0.78078653,39.9,38.25,息
2023-07-13,0.95714286,0.81446751,38.5,36.85,息
2024-06-18,0.94273128,0.85093621,45.4,42.8,息
2025-06-13,0.95479452,0.90262859,36.5,34.85,息
2026-06-15,0.94536424,0.94536424,30.2,28.55,息
