date,factor,cum_factor,pre_close,ref_price,kind
2015-06-26,0.97627119,0.65691514,17.7,17.28,息
2016-06-27,0.99004975,0.67288182,20.1,19.9,息
2017-06-23,0.96165577,0.67964445,22.95,22.07,息
2018-06-26,0.98072289,0.70674401,20.75,20.35,息
2019-06-28,0.97590361,0.72063578,16.6,16.2,息
2020-06-30,0.98456790,0.73842926,32.4,31.9,息
2021-07-20,0.93946731,0.75000338,82.6,77.6,息
2022-06-23,0.92000000,0.79832834,47.5,43.7,息
2023-06-27,0.96533333,0.86774820,41.25,39.82,息
2024-06-28,0.97387914,0.89891043,51.3,49.96,息
2025-06-27,0.94985251,0.92302052,33.9,32.2,息
2026-06-26,0.97175141,0.97175141,35.4,34.4,息
