date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2025-03-11,0.99505929,,0.91358682,10.12,10.07,除息,exright
2025-04-08,0.99491353,,0.91812300,9.83,9.78,除息,exright
2025-05-06,0.99420626,,0.92281688,8.63,8.58,除息,exright
2025-06-05,0.99434389,,0.92819460,8.84,8.79,除息,exright
2025-07-04,0.99429875,,0.93347443,8.77,8.72,除息,exright
2025-08-04,0.99553073,,0.93882692,8.95,8.91,除息,exright
2025-09-04,0.99560922,,0.94304164,9.11,9.07,除息,exright
2025-10-07,0.99577167,,0.94720058,9.46,9.42,除息,exright
2025-11-05,0.99574920,,0.95122267,9.41,9.37,除息,exright
2025-12-05,0.99581590,,0.95528338,9.56,9.52,除息,exright
2026-01-06,0.99576720,,0.95929718,9.45,9.41,除息,exright
2026-02-25,0.99480789,,0.96337496,9.63,9.58,除息,exright
2026-03-16,0.99466951,,0.96840301,9.38,9.33,除息,exright
2026-04-17,0.99472574,,0.97359274,9.48,9.43,除息,exright
2026-05-18,0.99464094,,0.97875495,9.33,9.28,除息,exright
2026-06-15,0.99473684,,0.98402841,9.5,9.45,除息,exright
2026-07-15,0.99465241,,0.98923491,9.35,9.3,除息,exright
2026-08-17,0.99455338,,0.99455338,9.18,9.13,除息,exright
