date,factor,cum_factor,pre_close,ref_price,kind
2021-08-17,0.98389175,0.64508382,15.52,15.27,息
2021-11-16,0.98232174,0.65564511,16.97,16.67,息
2022-02-22,0.98232785,0.66744436,16.41,16.12,息
2022-08-16,0.97891322,0.67945174,12.33,12.07,息
2022-11-16,0.99156830,0.69408781,11.86,11.76,息
2023-02-16,0.99134540,0.69998992,12.71,12.6,息
2023-05-17,0.98962490,0.70610094,12.53,12.4,息
2023-08-16,0.98330804,0.71350361,13.18,12.96,息
2023-11-16,0.98251295,0.72561556,15.44,15.17,息
2024-02-27,0.98199212,0.73853027,17.77,17.45,息
2024-05-17,0.97791276,0.75207352,18.11,17.71,息
2024-08-16,0.97754655,0.76905994,18.26,17.85,息
2024-11-18,0.97286822,0.78672462,18.06,17.57,息
2025-02-18,0.97822623,0.80866514,18.83,18.42,息
2025-05-19,0.97575399,0.82666475,16.91,16.5,息
2025-08-18,0.97703081,0.84720612,17.85,17.44,息
2025-11-18,0.96858639,0.86712323,19.1,18.5,息
2026-02-26,0.97106481,0.89524615,25.92,25.17,息
2026-05-19,0.96312684,0.92192213,33.9,32.65,息
2026-08-18,0.95721778,0.95721778,36.23,34.68,息
