date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-11-19,0.98405211,,0.70679757,44.52,43.81,除息,exright
2020-02-20,0.99258936,,0.71825217,45.88,45.54,除息,exright
2020-05-21,0.99299781,,0.72361462,45.7,45.38,除息,exright
2020-08-18,0.99382979,,0.72871723,47,46.71,除息,exright
2020-11-17,0.99300226,,0.73324149,44.3,43.99,除息,exright
2021-02-25,0.99293717,,0.73840868,41.06,40.77,除息,exright
2021-05-18,0.99228856,,0.74366104,40.2,39.89,除息,exright
2021-08-17,0.99257541,,0.74944030,43.1,42.78,除息,exright
2021-11-16,0.99293619,,0.75504621,42.47,42.17,除息,exright
2022-02-22,0.99166884,,0.76041766,38.41,38.09,除息,exright
2022-05-18,0.98910550,,0.76680605,34.88,34.5,除息,exright
2022-08-16,0.98864266,,0.77525203,36.1,35.69,除息,exright
2022-11-16,0.98579370,,0.78415798,32.38,31.92,除息,exright
2023-02-16,0.98635015,,0.79545850,33.7,33.24,除息,exright
2023-05-17,0.98777943,,0.80646665,33.55,33.14,除息,exright
2023-08-16,0.98698547,,0.81644406,33.04,32.61,除息,exright
2023-11-16,0.98557089,,0.82720980,31.88,31.42,除息,exright
2024-02-27,0.98700121,,0.83932045,33.08,32.65,除息,exright
2024-05-17,0.98702474,,0.85037429,33.14,32.71,除息,exright
2024-08-16,0.98694517,,0.86155316,34.47,34.02,除息,exright
2024-11-18,0.98483470,,0.87294936,32.97,32.47,除息,exright
2025-02-20,0.98310811,,0.88639176,32.56,32.01,除息,exright
2025-05-19,0.98089614,,0.90162186,28.79,28.24,除息,exright
2025-08-18,0.98138748,,0.91918178,29.55,29,除息,exright
2025-11-18,0.98197903,,0.93661454,30.52,29.97,除息,exright
2026-02-26,0.98218912,,0.95380299,30.88,30.33,除息,exright
2026-05-19,0.98470948,,0.97109912,29.43,28.98,除息,exright
2026-08-18,0.98617830,,0.98617830,28.94,28.54,除息,exright
