date,factor,cum_factor,pre_close,ref_price,kind
2015-08-17,0.98277027,0.73121728,2960,2909,息
2016-08-18,0.98317881,0.74403684,3775,3711.5,息
2017-08-17,0.98858940,0.75676655,5565,5501.5,息
2018-08-16,0.98372615,0.76550138,4455,4382.5,息
2019-08-06,0.98245161,0.77816513,3875,3807,息
2020-08-11,0.98025000,0.79206458,4000,3921,息
2021-08-10,0.96755319,0.80802304,2820,2728.5,息
2022-01-12,0.98738462,0.83512002,2470,2438.84,息
2022-03-15,0.98064516,0.84578998,2015,1976,息
2022-08-18,0.98096386,0.86248320,2075,2035.5,息
2023-03-16,0.98012959,0.87922017,2315,2269,息
2023-08-17,0.98700980,0.89704482,2040,2013.5,息
2024-03-21,0.98404669,0.90885097,2570,2529,息
2024-08-15,0.98591549,0.92358521,2840,2800,息
2025-03-20,0.97722772,0.93677928,2525,2467.5,息
2025-08-14,0.98842975,0.95860899,2420,2392,息
2026-03-19,0.97868852,0.96983017,2440,2388,息
2026-08-13,0.99094875,0.99094875,4585,4543.5,息
