date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-05-02,0.99158485,,0.74321017,42.78,42.42,除息,exright
2019-07-18,0.99091312,,0.74951747,45.12,44.71,除息,exright
2019-10-22,0.99312862,,0.75639070,46.57,46.25,除息,exright
2020-01-30,0.99242916,,0.76162410,46.23,45.88,除息,exright
2020-04-22,0.99152542,,0.76743423,48.38,47.97,除息,exright
2020-07-21,0.99184891,,0.77399349,50.3,49.89,除息,exright
2020-10-21,0.99221708,,0.78035423,47.54,47.17,除息,exright
2021-01-19,0.99175705,,0.78647531,46.1,45.72,除息,exright
2021-04-20,0.99111617,,0.79301207,43.9,43.51,除息,exright
2021-07-16,0.99199110,,0.80012020,44.95,44.59,除息,exright
2021-10-19,0.99277326,,0.80658001,44.28,43.96,除息,exright
2022-01-18,0.99186992,,0.81245139,41.82,41.48,除息,exright
2022-04-20,0.99289474,,0.81911082,38,37.73,除息,exright
2022-07-18,0.99037948,,0.82497247,37.42,37.06,除息,exright
2022-10-19,0.98880276,,0.83298624,34.83,34.44,除息,exright
2023-01-31,0.99007244,,0.84241901,37.27,36.9,除息,exright
2023-04-21,0.98965986,,0.85086603,36.75,36.37,除息,exright
2023-07-18,0.98908893,,0.85975602,36.66,36.26,除息,exright
2023-10-19,0.98827323,,0.86924037,34.11,33.71,除息,exright
2024-01-17,0.98990436,,0.87955470,37.64,37.26,除息,exright
2024-04-18,0.98863321,,0.88852493,36.07,35.66,除息,exright
2024-07-16,0.98836902,,0.89874072,37.83,37.39,除息,exright
2024-10-17,0.98907388,,0.90931697,38.44,38.02,除息,exright
2025-01-17,0.98859006,,0.91936203,36.81,36.39,除息,exright
2025-04-23,0.98677918,,0.92997297,35.55,35.08,除息,exright
2025-07-16,0.98845687,,0.94243270,32.92,32.54,除息,exright
2025-10-20,0.98846154,,0.95343837,36.4,35.98,除息,exright
2026-01-20,0.98816405,,0.96456800,36.33,35.9,除息,exright
2026-04-20,0.98804892,,0.97612132,35.98,35.55,除息,exright
2026-07-16,0.98792813,,0.98792813,35.62,35.19,除息,exright
