date,factor,cum_factor,pre_close,ref_price,kind
2015-07-24,0.95261845,0.54017951,40.1,38.2,息
2016-07-26,0.95232420,0.56704707,41.95,39.95,息
2017-07-26,0.94974874,0.59543491,39.8,37.8,息
2018-07-26,0.94778068,0.62693940,38.3,36.3,息
2019-07-25,0.94838710,0.66148152,38.75,36.75,息
2020-08-04,0.93981358,0.69748051,37.55,35.29,權息
2021-08-19,0.94923858,0.74214773,39.4,37.4,息
2022-07-26,0.95073892,0.78183477,40.6,38.6,息
2023-07-26,0.95226730,0.82234434,41.9,39.9,息
2024-07-25,0.95294118,0.86356461,42.5,40.5,息
2025-07-24,0.95221027,0.90620978,41.85,39.85,息
2026-07-24,0.95169082,0.95169082,41.4,39.4,息
