date,factor,cum_factor,pre_close,ref_price,kind
2015-08-25,0.95967742,0.55536096,12.4,11.9,息
2016-08-25,0.96415771,0.57869545,13.95,13.45,息
2017-08-24,0.94932432,0.60020830,14.8,14.05,息
2018-07-02,0.96221662,0.63224789,19.85,19.1,息
2019-07-11,0.94583333,0.65707437,24,22.7,息
2020-07-03,0.93351801,0.69470418,18.05,16.85,息
2021-03-26,0.97044335,0.74417866,20.3,19.7,息
2021-11-26,0.98376623,0.76684400,30.8,30.3,息
2022-03-28,0.96946565,0.77949820,32.75,31.75,息
2022-09-08,0.95236140,0.80404932,24.35,23.19,權
2022-12-07,0.97876858,0.84426912,23.55,23.05,息
2023-06-27,0.96460177,0.86258299,28.25,27.25,息
2024-06-28,0.96367265,0.89423741,25.05,24.14,息
2025-08-26,0.94694960,0.92794727,18.85,17.85,息
2026-08-25,0.97993311,0.97993311,14.95,14.65,息
