date,factor,cum_factor,pre_close,ref_price,kind
2015-07-10,0.97087379,0.61072889,10.3,10,息
2016-07-07,0.95708155,0.62905076,11.65,11.15,息
2017-07-07,0.94090909,0.65725931,11,10.35,息
2018-07-18,0.96734694,0.69853647,12.25,11.85,息
2019-07-23,0.95911111,0.72211576,11.25,10.79,息
2020-07-28,0.94957983,0.75290105,11.9,11.3,息
2021-08-24,0.94029851,0.79287809,16.75,15.75,息
2022-07-19,0.93939394,0.84321956,16.5,15.5,息
2023-07-11,0.98653199,0.89762082,14.85,14.65,息
2024-07-15,0.97468354,0.90987503,15.8,15.4,息
2025-07-16,0.95017794,0.93350815,14.05,13.35,息
2026-07-16,0.98245614,0.98245614,11.4,11.2,息
