date,factor,cum_factor,pre_close,ref_price,kind
2015-07-23,0.95253165,0.61933882,63.2,60.2,息
2016-07-21,0.95652174,0.65020288,69,66,息
2017-07-25,0.95370370,0.67975756,64.8,61.8,息
2018-07-13,0.96086957,0.71275550,46,44.2,息
2019-07-22,0.97277228,0.74178174,40.4,39.3,息
2020-07-23,0.97194951,0.76254408,35.65,34.65,息
2021-08-30,0.96854522,0.78455112,38.15,36.95,息
2022-07-25,0.96629213,0.81003045,35.6,34.4,息
2023-06-01,0.96410256,0.83828733,39,37.6,息
2024-06-05,0.96747967,0.86950016,61.5,59.5,息
2025-06-12,0.94904459,0.89872705,47.1,44.7,息
2026-06-17,0.94698085,0.94698085,33.95,32.15,息
