date,factor,cum_factor,pre_close,ref_price,kind
2015-07-21,0.96217494,0.68726601,21.15,20.35,息
2016-07-13,0.97685185,0.71428384,21.6,21.1,息
2017-07-20,0.98743961,0.73121000,20.7,20.44,息
2018-07-19,0.99166667,0.74051111,28.8,28.56,息
2019-07-18,0.98134921,0.74673389,25.2,24.73,息
2020-07-21,0.96937618,0.76092576,26.45,25.64,息
2021-08-30,0.96185286,0.78496436,73.4,70.6,息
2022-07-21,0.96268657,0.81609609,53.6,51.6,息
2023-06-29,0.97058824,0.84772773,57.8,56.1,息
2024-07-04,0.96779661,0.87341644,59,57.1,息
2025-07-14,0.95454545,0.90247934,44,42,息
2026-07-03,0.94545455,0.94545455,44,41.6,息
