date,factor,cum_factor,pre_close,ref_price,kind
2015-11-24,0.96842105,0.68285618,14.25,13.8,息
2016-11-23,0.96875000,0.70512323,14.4,13.95,息
2017-11-23,0.97016706,0.72786914,16.76,16.26,息
2018-11-22,0.96376812,0.75025134,17.94,17.29,息
2019-11-22,0.96410256,0.77845627,19.5,18.8,息
2020-11-20,0.96499731,0.80744135,18.57,17.92,息
2021-11-19,0.97030879,0.83672912,25.26,24.51,息
2022-11-16,0.96112601,0.86233283,22.38,21.51,息
2023-11-16,0.97491639,0.89721100,23.92,23.32,息
2024-11-18,0.95945017,0.92029533,29.1,27.92,息
2025-11-21,0.95919034,0.95919034,30.63,29.38,息
