date,factor,cum_factor,pre_close,ref_price,kind
2015-07-15,0.94594595,0.68404861,29.6,28,息
2016-05-04,0.97062424,0.72313711,40.85,39.65,息
2017-07-21,0.95480226,0.74502272,26.55,25.35,息
2018-07-24,0.97500000,0.78029007,20.4,19.89,息
2019-07-25,0.98109641,0.80029750,26.45,25.95,息
2020-08-11,0.97289973,0.81571749,18.45,17.95,息
2021-10-01,0.98873239,0.83843943,17.75,17.55,息
2022-07-28,0.99514563,0.84799429,20.6,20.5,息
2023-07-20,0.95934959,0.85213085,24.6,23.6,息
2024-06-27,0.97535934,0.88823809,48.7,47.5,息
2025-06-11,0.93299832,0.91067779,29.85,27.85,息
2026-06-10,0.97607656,0.97607656,20.9,20.4,息
