date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-04-19,0.99224453,,0.73322211,43.84,43.5,除息,exright
2019-07-17,0.99141631,,0.73895304,46.6,46.2,除息,exright
2019-10-18,0.99234430,,0.74535090,48.33,47.96,除息,exright
2020-01-30,0.99289743,,0.75110111,47.87,47.53,除息,exright
2020-04-22,0.99268775,,0.75647402,50.6,50.23,除息,exright
2020-07-20,0.99351764,,0.76204629,52.45,52.11,除息,exright
2020-10-21,0.99331171,,0.76701839,49.34,49.01,除息,exright
2021-01-19,0.99331802,,0.77218297,47.89,47.57,除息,exright
2021-04-20,0.99227714,,0.77737739,45.32,44.97,除息,exright
2021-07-16,0.99250054,,0.78342769,46.67,46.32,除息,exright
2021-10-19,0.99280105,,0.78934737,45.84,45.51,除息,exright
2022-01-18,0.99236111,,0.79507105,43.2,42.87,除息,exright
2022-04-20,0.99028878,,0.80119126,39.13,38.75,除息,exright
2022-07-18,0.98884855,,0.80904810,38.56,38.13,除息,exright
2022-10-19,0.98785311,,0.81817191,35.4,34.97,除息,exright
2023-01-30,0.99048374,,0.82823236,37.83,37.47,除息,exright
2023-04-21,0.98953301,,0.83618975,37.26,36.87,除息,exright
2023-07-18,0.99003233,,0.84503472,37.12,36.75,除息,exright
2023-10-19,0.98802570,,0.85354256,34.24,33.83,除息,exright
2023-11-16,0.99606299,,0.86388700,35.56,35.42,除息,exright
2024-02-27,0.98708983,,0.86730157,37.18,36.7,除息,exright
2024-05-17,0.98710024,,0.87864502,37.21,36.73,除息,exright
2024-08-16,0.98756477,,0.89012745,38.6,38.12,除息,exright
2024-11-18,0.98649379,,0.90133577,37.02,36.52,除息,exright
2025-02-20,0.98634626,,0.91367608,36.62,36.12,除息,exright
2025-05-19,0.98509279,,0.92632386,32.87,32.38,除息,exright
2025-08-18,0.98725548,,0.94034174,33.74,33.31,除息,exright
2025-11-18,0.98826896,,0.95248064,34.95,34.54,除息,exright
2026-02-26,0.98845396,,0.96378687,35.51,35.1,除息,exright
2026-05-19,0.98830067,,0.97504478,34.19,33.79,除息,exright
2026-08-18,0.98658718,,0.98658718,33.55,33.1,除息,exright
