date,factor,cum_factor,pre_close,ref_price,kind,event
2015-07-06,0.89368771,0.56604079,30.1,26.9,除息,exright
2016-07-27,0.95312500,0.63337649,25.6,24.4,除息,exright
2017-07-31,0.96470588,0.66452616,42.5,41,除息,exright
2018-07-26,0.95580110,0.68883809,27.15,25.95,除息,exright
2019-07-18,0.96904025,0.72069188,48.45,46.95,除息,exright
2020-07-16,0.94342291,0.74371717,35.35,33.35,除息,exright
2021-08-02,0.97357992,0.78831790,37.85,36.85,除息,exright
2022-07-25,0.93372781,0.80971052,42.25,39.45,除息,exright
2023-06-08,0.95598349,0.86718047,72.7,69.5,除息,exright
2024-04-03,0.96747967,0.90710820,98.4,95.2,除息,exright
2025-03-27,0.97987928,0.93759924,99.4,97.4,除息,exright
2025-08-18,0.98522167,0.95685179,101.5,100,除息,exright
2026-03-26,0.98208641,0.97120456,94.9,93.2,除息,exright
2026-08-14,0.98891967,0.98891967,72.2,71.4,除息,exright
