date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-11-22,0.97785651,,0.71487952,45.16,44.16,除息,exright
2020-02-21,0.99196700,,0.73106791,46.06,45.69,除息,exright
2020-05-19,0.99141730,,0.73698814,43.11,42.74,除息,exright
2020-08-18,0.99223971,,0.74336824,46.39,46.03,除息,exright
2020-11-17,0.99235955,,0.74918212,44.5,44.16,除息,exright
2021-02-25,0.99197471,,0.75495027,41.12,40.79,除息,exright
2021-05-18,0.99186591,,0.76105799,40.57,40.24,除息,exright
2021-08-17,0.99218935,,0.76729927,42.25,41.92,除息,exright
2021-11-16,0.99205585,,0.77333955,41.54,41.21,除息,exright
2022-02-22,0.99038975,,0.77953227,37.46,37.1,除息,exright
2022-05-18,0.98754345,,0.78709647,34.52,34.09,除息,exright
2022-08-16,0.98714006,,0.79702464,35.77,35.31,除息,exright
2022-11-16,0.98448169,,0.80740786,32.22,31.72,除息,exright
2023-02-16,0.98642667,,0.82013497,33.89,33.43,除息,exright
2023-05-17,0.98615292,,0.83142011,33.22,32.76,除息,exright
2023-08-16,0.98567592,,0.84309450,33.51,33.03,除息,exright
2023-11-16,0.98532559,,0.85534656,32.71,32.23,除息,exright
2024-02-27,0.98485731,,0.86808520,34.34,33.82,除息,exright
2024-05-17,0.98551984,,0.88143246,34.53,34.03,除息,exright
2024-08-16,0.98576214,,0.89438327,35.82,35.31,除息,exright
2024-11-18,0.98784722,,0.90730130,34.56,34.14,除息,exright
2025-02-21,0.98774438,,0.91846317,34.27,33.85,除息,exright
2025-05-22,0.98618421,,0.92985917,30.4,29.98,除息,exright
2025-08-21,0.98768162,,0.94288589,31.66,31.27,除息,exright
2025-11-21,0.98851617,,0.95464557,33.09,32.71,除息,exright
2026-02-26,0.98875407,,0.96573592,33.79,33.41,除息,exright
2026-05-22,0.98828968,,0.97672005,32.45,32.07,除息,exright
2026-08-21,0.98829328,,0.98829328,32.46,32.08,除息,exright
