date,factor,cum_factor,pre_close,ref_price,kind
2015-08-04,0.95190840,0.57237476,13.1,12.47,息
2016-08-02,0.94602076,0.60129185,14.45,13.67,息
2017-07-27,0.94594595,0.63560111,14.8,14,息
2018-07-30,0.95257143,0.67192118,17.5,16.67,息
2019-07-30,0.94598071,0.70537616,15.55,14.71,息
2020-07-16,0.94508475,0.74565597,14.75,13.94,息
2021-07-08,0.95616438,0.78898318,21.9,20.94,息
2022-07-25,0.94765957,0.82515433,23.5,22.27,息
2023-08-02,0.95515695,0.87072864,22.3,21.3,息
2024-07-23,0.98111111,0.91160791,45,44.15,息
2025-07-01,0.95867769,0.92915869,30.25,29,息
2026-07-01,0.96920863,0.96920863,34.75,33.68,息
