date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-09-24,0.92520325,,0.76023414,12.3,11.38,除權,exright
2009-08-11,0.96193772,,0.82169420,8.67,8.34,除權,exright
2012-09-12,0.98421053,,0.85420728,9.5,9.35,除息,exright
2013-08-06,0.98173516,,0.86791114,10.95,10.75,除息,exright
2014-07-16,0.98387097,,0.88405832,12.4,12.2,除息,exright
2014-12-26,1.04677419,1.04695401,0.89855108,12.4,12.98,現金減資,reduce
2015-07-13,0.97211155,,0.85825268,12.55,12.2,除息,exright
2016-07-25,0.96698113,,0.88287468,10.6,10.25,除息,exright
2017-07-13,0.97165992,,0.91302162,12.35,12,除息,exright
2018-07-10,0.97008547,,0.93965142,11.7,11.35,除息,exright
2021-08-30,0.98800000,,0.96862745,12.5,12.35,除息,exright
2022-08-25,0.98039216,,0.98039216,12.75,12.5,除息,exright
