date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-29,0.93214100,,0.30431373,75.1,70,息,exright
2016-07-27,0.93835289,,0.32646749,76.6,71.87,息,exright
2017-07-26,0.95853449,,0.34791548,116,111.19,息,exright
2018-07-25,0.95021097,,0.36296605,118.5,112.6,息,exright
2019-07-24,0.87121213,,0.38198470,132,115,權息,exright
2020-08-25,0.87304766,,0.43845200,113.5,99.09,權息,exright
2021-08-24,0.84704755,,0.50220855,181.5,153.73,權息,exright
2022-07-26,0.82200332,,0.59289298,214,175.9,權息,exright
2023-07-25,0.88513369,,0.72127808,212.5,188.09,權息,exright
2024-08-27,0.95946844,,0.81488038,150.5,144.4,息,exright
2025-09-02,0.91227107,,0.84930400,104,94.87,權息,exright
2026-09-01,0.93097768,,0.93097768,86.9,80.9,權息,exright
