date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2009-09-24,0.92967480,,0.42983577,24.6,22.87,除權息,exright
2011-08-15,0.90135593,,0.46235067,29.5,26.59,除權息,exright
2012-08-15,0.92354740,,0.51295016,32.7,30.2,除息,exright
2013-07-15,0.94992847,,0.55541293,69.9,66.4,除息,exright
2014-06-18,0.95061728,,0.58468921,81,77,除息,exright
2015-07-15,0.92172211,,0.61506267,51.1,47.1,除息,exright
2016-07-14,0.96782609,,0.66729730,92,89.04,除息,exright
2016-10-20,0.98402948,,0.68948059,81.4,80.1,除權,exright
2017-07-13,0.97200000,,0.70067066,125,121.5,除息,exright
2017-10-26,0.98865169,,0.72085459,89,87.99,除權,exright
2018-07-10,0.96240602,,0.72912897,66.5,64,除息,exright
2019-07-05,0.95833333,,0.75761057,72,69,除息,exright
2020-07-07,0.96567506,,0.79055016,87.4,84.4,除息,exright
2021-09-15,0.97077922,,0.81865028,154,149.5,除息,exright
2022-04-14,0.96539792,,0.84329193,144.5,139.5,除息,exright
2023-07-03,0.95237069,,0.87351745,232,220.95,除權息,exright
2024-07-12,0.96920690,,0.91720321,290,281.07,除息,exright
2025-07-23,0.96581281,,0.94634408,203,196.06,除息,exright
2026-03-18,0.99609626,,0.97984213,187,186.27,除權,exright
2026-07-27,0.98368217,,0.98368217,258,253.79,除息,exright
