date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2024-11-26,0.99587203,,0.90224884,9.69,9.65,除息,exright
2024-12-24,0.99579832,,0.90598873,9.52,9.48,除息,exright
2025-01-22,0.99579390,,0.90981147,9.51,9.47,除息,exright
2025-02-24,0.99585492,,0.91365439,9.65,9.61,除息,exright
2025-03-20,0.99484536,,0.91745732,9.7,9.65,除息,exright
2025-04-23,0.99446903,,0.92221099,9.04,8.99,除息,exright
2025-05-27,0.99405470,,0.92734008,8.41,8.36,除息,exright
2025-06-24,0.99533800,,0.93288637,8.58,8.54,除息,exright
2025-07-24,0.99650757,,0.93725586,8.59,8.56,除息,exright
2025-08-26,0.99451153,,0.94054064,9.11,9.06,除息,exright
2025-09-22,0.99456522,,0.94573126,9.2,9.15,除息,exright
2025-10-23,0.99789474,,0.95089919,9.5,9.48,除息,exright
2025-11-25,0.99474790,,0.95290531,9.52,9.47,除息,exright
2025-12-23,0.99578947,,0.95793649,9.5,9.46,除息,exright
2026-01-20,0.99580713,,0.96198696,9.54,9.5,除息,exright
2026-02-25,0.99585062,,0.96603743,9.64,9.6,除息,exright
2026-03-23,0.99573561,,0.97006259,9.38,9.34,除息,exright
2026-04-23,0.99571275,,0.97421703,9.33,9.29,除息,exright
2026-05-26,0.99567568,,0.97841172,9.25,9.21,除息,exright
2026-06-24,0.99572193,,0.98266107,9.35,9.31,除息,exright
2026-07-27,0.99568501,,0.98688302,9.27,9.23,除息,exright
2026-08-25,0.99559956,,0.99115987,9.09,9.05,除息,exright
2026-09-23,0.99554069,,0.99554069,8.97,8.93,除息,exright
