date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-11-20,0.99497235,,0.75351966,39.78,39.58,除息,exright
2020-02-20,0.99162562,,0.75732723,40.6,40.26,除息,exright
2020-05-21,0.98907243,,0.76372294,39.35,38.92,除息,exright
2020-08-18,0.99192562,,0.77216079,40.87,40.54,除息,exright
2020-11-17,0.99188435,,0.77844626,39.43,39.11,除息,exright
2021-02-23,0.99192498,,0.78481555,38.39,38.08,除息,exright
2021-05-18,0.99119530,,0.79120454,37.48,37.15,除息,exright
2021-08-17,0.99208234,,0.79823274,37.89,37.59,除息,exright
2021-11-16,0.99052518,,0.80460331,36.94,36.59,除息,exright
2022-02-22,0.99279954,,0.81229970,34.72,34.47,除息,exright
2022-05-18,0.99301337,,0.81819106,32.92,32.69,除息,exright
2022-08-16,0.99212360,,0.82394768,33.01,32.75,除息,exright
2022-11-16,0.99099968,,0.83048894,31.11,30.83,除息,exright
2023-02-16,0.99086758,,0.83803150,32.85,32.55,除息,exright
2023-05-17,0.99099370,,0.84575529,33.31,33.01,除息,exright
2023-08-16,0.98943352,,0.85344164,34.07,33.71,除息,exright
2023-11-16,0.98814112,,0.86255582,33.73,33.33,除息,exright
2024-02-27,0.98885396,,0.87290753,34.99,34.6,除息,exright
2024-05-17,0.98863636,,0.88274666,36.08,35.67,除息,exright
2024-08-16,0.98761110,,0.89289317,37.13,36.67,除息,exright
2024-11-18,0.98774176,,0.90409390,36.71,36.26,除息,exright
2025-02-19,0.98784441,,0.91531404,37.02,36.57,除息,exright
2025-05-19,0.98590308,,0.92657714,34.05,33.57,除息,exright
2025-08-18,0.98766141,,0.93982578,34.85,34.42,除息,exright
2025-11-18,0.98786542,,0.95156678,36.26,35.82,除息,exright
2026-02-25,0.98784112,,0.96325548,37.01,36.56,除息,exright
2026-05-19,0.98775056,,0.97511175,35.92,35.48,除息,exright
2026-08-18,0.98720445,,0.98720445,35.95,35.49,除息,exright
