date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2018-07-30,0.97693735,,0.69462274,215.5,210.53,除息,exright
2019-06-27,0.96350365,,0.71102076,205.5,198,除息,exright
2020-07-22,0.97724040,,0.73795337,351.5,343.5,除息,exright
2021-09-02,0.96912281,,0.75514005,285,276.2,除息,exright
2022-06-30,0.96748252,,0.77919955,286,276.7,除息,exright
2023-08-17,0.88926061,,0.80538876,412.5,366.82,除權息,exright
2024-07-01,0.97063712,,0.90568362,361,350.4,除息,exright
2025-06-17,0.97123130,,0.93308158,434.5,422,除息,exright
2025-12-31,0.98318471,,0.96072026,392.5,385.9,除息,exright
2026-07-08,0.97715134,,0.97715134,337,329.3,除息,exright
