date,factor,cum_factor,pre_close,ref_price,kind
2015-08-25,0.95278970,0.62152952,23.3,22.2,息
2016-08-26,0.95628415,0.65232603,27.45,26.25,息
2017-08-25,0.95829060,0.68214665,29.25,28.03,息
2018-08-27,0.95658466,0.71183694,34.55,33.05,息
2019-08-23,0.95513514,0.74414422,37,35.34,息
2020-08-25,0.96399177,0.77909836,48.6,46.85,息
2021-08-25,0.96450980,0.80820022,51,49.19,息
2022-08-22,0.96781790,0.83793883,63.7,61.65,息
2023-08-22,0.96355685,0.86580217,68.6,66.1,息
2024-08-27,0.96428571,0.89854809,77,74.25,息
2025-08-26,0.96815920,0.93182765,100.5,97.3,息
2026-08-28,0.96247357,0.96247357,94.6,91.05,息
