date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-01-21,0.99777228,,0.70392089,40.4,40.31,除息,exright
2019-04-23,0.99601220,,0.70549253,42.63,42.46,除息,exright
2019-07-17,0.99455219,,0.70831716,45.89,45.64,除息,exright
2019-10-21,0.99122440,,0.71219707,47.86,47.44,除息,exright
2020-01-31,0.99036293,,0.71850236,48.77,48.3,除息,exright
2020-04-21,0.99000929,,0.72549400,43.04,42.61,除息,exright
2020-07-17,0.99128772,,0.73281534,47.06,46.65,除息,exright
2020-10-21,0.99089754,,0.73925595,47.24,46.81,除息,exright
2021-01-19,0.99081566,,0.74604680,45.73,45.31,除息,exright
2021-04-20,0.99047398,,0.75296227,43.04,42.63,除息,exright
2021-07-16,0.99058337,,0.76020399,43.54,43.13,除息,exright
2021-10-19,0.99027745,,0.76743060,42.17,41.76,除息,exright
2022-01-18,0.99019361,,0.77496524,39.77,39.38,除息,exright
2022-04-20,0.98779035,,0.78264011,33.58,33.17,除息,exright
2022-07-18,0.98531332,,0.79231398,30.64,30.19,除息,exright
2022-10-19,0.98501362,,0.80412390,29.36,28.92,除息,exright
2023-01-30,0.98516414,,0.81635815,31.68,31.21,除息,exright
2023-04-21,0.98684623,,0.82865191,31.93,31.51,除息,exright
2023-07-18,0.98738073,,0.83969710,32.49,32.08,除息,exright
2023-10-19,0.98588235,,0.85042889,29.75,29.33,除息,exright
2024-01-17,0.98697674,,0.86260686,32.25,31.83,除息,exright
2024-04-18,0.98636219,,0.87398905,31.53,31.1,除息,exright
2024-07-16,0.98697759,,0.88607314,33.02,32.59,除息,exright
2024-10-21,0.98701691,,0.89776419,33.12,32.69,除息,exright
2025-01-17,0.98595147,,0.90957327,31.32,30.88,除息,exright
2025-04-21,0.98563969,,0.92253351,30.64,30.2,除息,exright
2025-07-16,0.98604327,,0.93597439,28.66,28.26,除息,exright
2025-10-20,0.98750000,,0.94922244,32,31.6,除息,exright
2026-01-20,0.98723934,,0.96123791,32.13,31.72,除息,exright
2026-04-20,0.98691589,,0.97366249,32.1,31.68,除息,exright
2026-07-16,0.98657089,,0.98657089,32.02,31.59,除息,exright
