date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2017-07-06,0.93269231,,0.57176595,52,48.5,除息,exright
2018-07-11,0.93402062,,0.61302741,48.5,45.3,除息,exright
2018-09-18,1.18869779,,0.65633178,40.7,48.38,現金減資,reduce
2019-07-18,0.93617021,,0.55214352,75.2,70.4,除息,exright
2020-07-21,0.92395437,,0.58978966,78.9,72.9,除息,exright
2021-08-24,0.92297818,,0.63833202,77.9,71.9,除息,exright
2022-06-28,0.91225895,,0.69160034,72.6,66.23,除息,exright
2023-07-17,0.93439898,,0.75811845,78.2,73.07,除息,exright
2024-07-17,0.94292879,,0.81134341,99.7,94.01,除息,exright
2025-07-15,0.92588384,,0.86045035,79.2,73.33,除息,exright
2026-07-15,0.92932862,,0.92932862,84.9,78.9,除息,exright
