date,factor,cum_factor,pre_close,ref_price,kind
2015-07-22,0.95036101,0.54615735,55.4,52.65,息
2016-07-18,0.95060790,0.57468409,65.8,62.55,息
2017-07-18,0.95792079,0.60454378,101,96.75,息
2018-07-17,0.93859649,0.63109996,85.5,80.25,息
2019-07-09,0.94732143,0.67238688,112,106.1,息
2020-07-07,0.94858156,0.70977691,141,133.75,息
2021-07-13,0.94654545,0.74825080,137.5,130.15,息
2022-07-14,0.93457944,0.79050699,107,100,息
2023-07-13,0.93943089,0.84584248,123,115.55,息
2024-07-10,0.96462264,0.90037754,212,204.5,息
2025-07-10,0.95920792,0.93339872,252.5,242.2,息
2026-07-09,0.97309322,0.97309322,472,459.3,息
